time,energy_abs
9888.0,310370.76192706404
9896.0,309356.8446329187
9904.0,331589.783913917
9912.0,296701.40173643094
9920.0,356044.90181191463
9928.0,313706.04304217413
9936.0,423357.75083315576
9944.0,214378.56767573574
9952.0,318470.1686206842
9960.0,278898.928349801
9968.0,344060.9336344747
9976.0,306673.8617973267
9984.0,310657.04816616245
9992.0,263068.3829156697
10000.0,384702.55571853934
10008.0,281693.86374798033
10016.0,189079.64084057877
10024.0,250749.61608552322
10032.0,329689.2776560837
10040.0,240171.0055157244
10048.0,326787.6040938272
10056.0,334892.827870457
10064.0,308149.8541161554
10072.0,308170.33847302635
